well_id,timestamp,welltop_to_water_cm,water_level_1_cm,water_level_2_cm,water_level_3_cm,water_binary,logger?,meter_id,soil moisture,notes,vegetation,HGMZ,
KHT-XE4S,07/17/2018 8:11 AM,134.8,,,,TRUE,NaN,v2,,,,,
KFR-XE2S,07/17/2018 8:15 AM,63.5,,,,TRUE,NaN,v2,,,,,
KFR-XE2S,07/17/2018 8:15 AM,63.5,,,,TRUE,NaN,v2,,,,,
KFR-XE2S,07/17/2018 8:15 AM,63.5,,,,TRUE,NaN,v2,,,,,
KFR-XE1S,07/17/2018 8:17 AM,119.3,,,,TRUE,NaN,v2,,,,,
KFR-XE1S,07/17/2018 8:17 AM,119.9,,,,TRUE,NaN,v2,,,,,
KFR-XE1S,07/17/2018 8:17 AM,119.4,,,,TRUE,NaN,v2,,,,,
KER-XE3S,07/17/2018 8:20 AM,-5.5,,,,TRUE,NaN,nm,,,,,
KWR-XE1N,07/17/2018 8:21 AM,129.8,,,,TRUE,NaN,v2,,,,,
KWR-XE1N,07/17/2018 8:21 AM,129.6,,,,TRUE,NaN,v2,,,,,
KWR-XE1N,07/17/2018 8:21 AM,130,,,,TRUE,NaN,v2,,,,,
KHR-XE2N,07/17/2018 8:24 AM,108.9,,,,TRUE,NaN,v2,,,,,
KHR-XE2N,07/17/2018 8:24 AM,108.8,,,,TRUE,NaN,v2,,,,,
KHR-XE2N,07/17/2018 8:24 AM,109,,,,TRUE,NaN,v2,,,,,
KEF-1,07/17/2018 8:38 AM,55.5,,,,TRUE,NaN,v2,,,,,
KEF-1,07/17/2018 8:38 AM,55.6,,,,TRUE,NaN,v2,,,,,
KEF-1,07/17/2018 8:38 AM,55.8,,,,TRUE,NaN,v2,,,,,
KHF-1,07/17/2018 8:41 AM,147.6,,,,TRUE,NaN,v2,,,,,
KHF-1,07/17/2018 8:41 AM,147.7,,,,TRUE,NaN,v2,,,,,
KHF-1,07/17/2018 8:41 AM,147.8,,,,TRUE,NaN,v2,,,,,
KWF-1,07/17/2018 8:46 AM,140.5,,,,TRUE,NaN,v2,,,,,
KWF-1,07/17/2018 8:46 AM,140.7,,,,TRUE,NaN,v2,,,,,
KWF-1,07/17/2018 8:46 AM,140.7,,,,TRUE,NaN,v2,,,,,
KWR-1,07/17/2018 8:51 AM,100,,,,TRUE,NaN,v2,,,,,
KWR-1,07/17/2018 8:51 AM,100.5,,,,TRUE,NaN,v2,,,,,
KWR-1,07/17/2018 8:51 AM,100.9,,,,TRUE,NaN,v2,,,,,
EHR-1,07/25/2018 7:21 AM,117.6,,,,TRUE,NaN,v2,,,,,
EHR-1,07/25/2018 7:21 AM,117.8,,,,TRUE,NaN,v2,,,,,
EHR-1,07/25/2018 7:21 AM,118,,,,TRUE,NaN,v2,,,,,
EER-1,07/25/2018 7:25 AM,116.5,,,,TRUE,TRUE,v2,,,,,
EER-1,07/25/2018 7:25 AM,116.7,,,,TRUE,NaN,v2,,,,,
EER-1,07/25/2018 7:25 AM,117.3,,,,TRUE,NaN,v2,,,,,
EWR-1,07/25/2018 7:28 AM,108,,,,TRUE,TRUE,v2,,,,,
EWR-1,07/25/2018 7:28 AM,108.4,,,,TRUE,NaN,v2,,,,,
EWR-1,07/25/2018 7:28 AM,108.6,,,,TRUE,NaN,v2,,,,,
EFF-XA2N,07/25/2018 7:36 AM,71.1,,,,TRUE,NaN,v2,,,,,
EFF-XA2N,07/25/2018 7:36 AM,71.4,,,,TRUE,NaN,v2,,,,,
EFF-XA2N,07/25/2018 7:36 AM,71.9,,,,TRUE,NaN,v2,,,,,
EFF-XA2S,07/25/2018 7:42 AM,,,,,FALSE,TRUE,nw,,,,,
EEF-XA3S,07/25/2018 7:45 AM,140,,,,TRUE,NaN,v2,,,,,
EEF-XA3S,07/25/2018 7:45 AM,140,,,,TRUE,NaN,v2,,,,,
EEF-XA3S,07/25/2018 7:45 AM,140.7,,,,TRUE,NaN,v2,,,,,
EHT-XA5S,07/25/2018 7:51 AM,,,,,FALSE,TRUE,nw,,,,,
EWT-1,07/25/2018 8:00 AM,,,,,FALSE,NaN,v2,,"mud 3cm from bottom; reading was 148.0 x 3 but looks wrong on plot, WT was likely lower",,,
EWT-1,07/25/2018 8:00 AM,,,,,FALSE,NaN,v2,,,,,
EWT-1,07/25/2018 8:00 AM,,,,,FALSE,NaN,v2,,,,,
EHT-XB5S,07/25/2018 8:08 AM,144.3,,,,TRUE,NaN,v2,,clear water,,,
EHT-XB5S,07/25/2018 8:08 AM,144.5,,,,TRUE,NaN,v2,,,,,
EHT-XB5S,07/25/2018 8:08 AM,144.4,,,,TRUE,NaN,v2,,,,,
EEF-1,07/25/2018 8:16 AM,80,,,,TRUE,TRUE,v2,,,,,
EEF-1,07/25/2018 8:16 AM,80,,,,TRUE,NaN,v2,,,,,
EEF-1,07/25/2018 8:16 AM,79.8,,,,TRUE,NaN,v2,,,,,
EET-1,07/25/2018 8:25 AM,,,,,FALSE,TRUE,nw,,6 cm of wet mud,,,
EFR-XB1S,07/25/2018 8:41 AM,131.5,,,,TRUE,NaN,v2,,mud at bottom,,,
EFR-XB1S,07/25/2018 8:41 AM,132,,,,TRUE,NaN,v2,,,,,
EFR-XB1S,07/25/2018 8:41 AM,132.3,,,,TRUE,NaN,v2,,,,,
EHR-XB1N,07/25/2018 8:45 AM,135.9,,,,TRUE,NaN,v2,,clear water,,,
EHR-XB1N,07/25/2018 8:45 AM,135.5,,,,TRUE,NaN,v2,,,,,
EHR-XB1N,07/25/2018 8:45 AM,136.4,,,,TRUE,NaN,v2,,,,,
EHR-XB2N,07/25/2018 8:50 AM,56.4,,,,TRUE,NaN,v2,,,,,
EHR-XB2N,07/25/2018 8:50 AM,56.4,,,,TRUE,NaN,v2,,,,,
EHR-XB2N,07/25/2018 8:50 AM,56.4,,,,TRUE,NaN,v2,,,,,
EWR-XB3N,07/25/2018 8:52 AM,83,,,,TRUE,NaN,v2,,,,,
EWR-XB3N,07/25/2018 8:52 AM,83.9,,,,TRUE,NaN,v2,,,,,
EWR-XB3N,07/25/2018 8:52 AM,83.8,,,,TRUE,NaN,v2,,,,,
EWR-XB4N,07/25/2018 8:55 AM,77,,,,TRUE,NaN,v2,,,,,
EWR-XB4N,07/25/2018 8:55 AM,77,,,,TRUE,NaN,v2,,,,,
EWR-XB4N,07/25/2018 8:55 AM,77.3,,,,TRUE,NaN,v2,,,,,
KHT-XD6N,07/27/2018 8:02 AM,,,,,FALSE,NaN,nw,,,,,
KER-1,07/27/2018 8:06 AM,142.4,,,,TRUE,TRUE,v2,,mud 5cm to bottom,,,
KER-1,07/27/2018 8:06 AM,142.3,,,,TRUE,NaN,v2,,,,,
KER-1,07/27/2018 8:06 AM,142.2,,,,TRUE,NaN,v2,,,,,
KHR-XD2N,07/27/2018 8:09 AM,128.2,,,,TRUE,NaN,v2,,,,,
KHR-XD2N,07/27/2018 8:09 AM,128.1,,,,TRUE,NaN,v2,,,,,
KHR-XD2N,07/27/2018 8:09 AM,128.4,,,,TRUE,NaN,v2,,,,,
KHF-XD4S,07/27/2018 8:11 AM,,,,,FALSE,NaN,nw,,,,,
KFF-XD6S,07/27/2018 8:12 AM,,,,,FALSE,NaN,nw,,,,,
KWT-1,07/27/2018 8:14 AM,,,,,FALSE,NaN,nw,,,,,
KWF-XE8S,07/27/2018 8:16 AM,,,,,FALSE,NaN,nw,,,,,
KHT-XE6S,07/27/2018 8:18 AM,,,,,FALSE,NaN,nw,,,,,
KHT-XE5S,07/27/2018 8:21 AM,144.8,,,,TRUE,TRUE,v2,,,,,
KHT-XE5S,07/27/2018 8:21 AM,145,,,,TRUE,NaN,v2,,,,,
KHT-XE5S,07/27/2018 8:21 AM,145,,,,TRUE,NaN,v2,,,,,
KHT-XE4S,07/27/2018 8:23 AM,136.6,,,,TRUE,NaN,v2,,,,,
KHT-XE4S,07/27/2018 8:23 AM,136.6,,,,TRUE,NaN,v2,,,,,
KHT-XE4S,07/27/2018 8:23 AM,136.5,,,,TRUE,NaN,v2,,,,,
KER-XE3S,07/27/2018 8:25 AM,-6,,,,TRUE,NaN,nm,,,,,
KFR-XE2S,07/27/2018 8:26 AM,64.2,,,,TRUE,NaN,v2,,,,,
KFR-XE2S,07/27/2018 8:26 AM,64.5,,,,TRUE,NaN,v2,,,,,
KFR-XE2S,07/27/2018 8:26 AM,64.5,,,,TRUE,NaN,v2,,,,,
KFR-XE1S,07/27/2018 8:28 AM,120.4,,,,TRUE,TRUE,v2,,,,,
KFR-XE1S,07/27/2018 8:28 AM,120.5,,,,TRUE,NaN,v2,,,,,
KFR-XE1S,07/27/2018 8:28 AM,120.6,,,,TRUE,NaN,v2,,,,,
KWR-XE1N,07/27/2018 8:30 AM,131.2,,,,TRUE,NaN,v2,,,,,
KWR-XE1N,07/27/2018 8:30 AM,131.3,,,,TRUE,NaN,v2,,,,,
KWR-XE1N,07/27/2018 8:30 AM,131.3,,,,TRUE,NaN,v2,,,,,
KHR-XE2N,07/27/2018 8:32 AM,109.2,,,,TRUE,NaN,v2,,,,,
KHR-XE2N,07/27/2018 8:32 AM,109.3,,,,TRUE,NaN,v2,,,,,
KHR-XE2N,07/27/2018 8:32 AM,109.3,,,,TRUE,NaN,v2,,,,,
KEF-1,07/27/2018 8:44 AM,54.2,,,,TRUE,TRUE,v2,,,,,
KEF-1,07/27/2018 8:44 AM,54.4,,,,TRUE,NaN,v2,,,,,
KEF-1,07/27/2018 8:44 AM,54.5,,,,TRUE,NaN,v2,,,,,
KHF-1,07/27/2018 8:47 AM,,,,,FALSE,NaN,nw,,,,,
KWF-1,07/27/2018 8:51 AM,141.5,,,,TRUE,TRUE,v2,,,,,
KWF-1,07/27/2018 8:51 AM,141.9,,,,TRUE,NaN,v2,,,,,
KWF-1,07/27/2018 8:51 AM,142,,,,TRUE,NaN,v2,,,,,
KWR-1,07/27/2018 8:57 AM,102.2,,,,TRUE,TRUE,v2,,,,,
KWR-1,07/27/2018 8:57 AM,102.5,,,,TRUE,NaN,v2,,,,,
KWR-1,07/27/2018 8:57 AM,102.5,,,,TRUE,NaN,v2,,,,,
EHR-1,08/10/2018 6:32 AM,119.7,,,,TRUE,NaN,v3,,,,,
EHR-1,08/10/2018 6:32 AM,120.5,,,,TRUE,NaN,v3,,,,,
EHR-1,08/10/2018 6:32 AM,123.5,,,,TRUE,NaN,v3,,,,,
EER-1,08/10/2018 6:35 AM,117.5,,,,TRUE,NaN,v3,,,,,
EER-1,08/10/2018 6:35 AM,118,,,,TRUE,NaN,v3,,,,,
EER-1,08/10/2018 6:35 AM,118.5,,,,TRUE,NaN,v3,,,,,
EWR-1,08/10/2018 6:37 AM,111.5,,,,TRUE,NaN,v3,,,,,
EWR-1,08/10/2018 6:37 AM,112,,,,TRUE,NaN,v3,,,,,
EWR-1,08/10/2018 6:37 AM,112,,,,TRUE,NaN,v3,,,,,
EFF-XA2N,08/10/2018 6:45 AM,78,,,,TRUE,NaN,v3,,,,,
EFF-XA2N,08/10/2018 6:45 AM,78.5,,,,TRUE,NaN,v3,,,,,
EFF-XA2N,08/10/2018 6:45 AM,75.5,,,,TRUE,NaN,v3,,,,,
EFF-XA2S,08/10/2018 6:48 AM,,,,,FALSE,NaN,nw,,,,,
EEF-XA3S,08/10/2018 6:50 AM,,,,,FALSE,NaN,nw,,,,,
EHT-XA5S,08/10/2018 6:53 AM,,,,,FALSE,NaN,nw,,,,,
EWT-1,08/10/2018 6:56 AM,,,,,FALSE,NaN,v3,,"mud muck near bottom; reading was 148.5, 148.5, 148.4 but looks wrong on plot. WT probably lower.",,,
EWT-1,08/10/2018 6:56 AM,,,,,FALSE,NaN,v3,,,,,
EWT-1,08/10/2018 6:56 AM,,,,,FALSE,NaN,v3,,,,,
EHT-XB5S,08/10/2018 7:18 AM,,,,,FALSE,NaN,nw,,,,,
EEF-1,08/10/2018 7:20 AM,63.4,,,,TRUE,NaN,v3,,,,,
EEF-1,08/10/2018 7:20 AM,63.5,,,,TRUE,NaN,v3,,,,,
EEF-1,08/10/2018 7:20 AM,63.5,,,,TRUE,NaN,v3,,,,,
EET-1,08/10/2018 7:23 AM,145,,,,TRUE,NaN,v3,,mud muck near bottom,,,
EET-1,08/10/2018 7:23 AM,145.5,,,,TRUE,NaN,v3,,,,,
EET-1,08/10/2018 7:23 AM,145.5,,,,TRUE,NaN,v3,,,,,
EFR-XB1S,08/10/2018 7:31 AM,133.4,,,,TRUE,NaN,v3,,pine pushing well crooked,pine,,
EFR-XB1S,08/10/2018 7:31 AM,133.5,,,,TRUE,NaN,v3,,,,,
EFR-XB1S,08/10/2018 7:31 AM,133.7,,,,TRUE,NaN,v3,,,,,
KFF-XD6S,08/10/2018 7:55 AM,,,,,FALSE,NaN,nw,,,,,
KHT-XD6N,08/10/2018 7:55 AM,,,,,FALSE,NaN,nw,,,,,
KHT-XE6S,08/10/2018 7:55 AM,,,,,FALSE,NaN,nw,,,,,
KWF-XE8S,08/10/2018 7:55 AM,,,,,FALSE,NaN,nw,,,,,
KWT-1,08/10/2018 7:55 AM,,,,,FALSE,NaN,nw,,,,,
KER-1,08/10/2018 8:01 AM,145,,,,TRUE,NaN,v3,,mud muck near bottom,,,
KER-1,08/10/2018 8:01 AM,145,,,,TRUE,NaN,v3,,,,,
KER-1,08/10/2018 8:01 AM,145,,,,TRUE,NaN,v3,,,,,
KHR-XD2N,08/10/2018 8:10 AM,129.5,,,,TRUE,NaN,v3,,,,,
KHR-XD2N,08/10/2018 8:10 AM,129,,,,TRUE,NaN,v3,,,,,
KHR-XD2N,08/10/2018 8:10 AM,129,,,,TRUE,NaN,v3,,,,,
KHT-XE5S,08/10/2018 8:20 AM,144.4,,,,TRUE,NaN,v3,,near bottom,,,
KHT-XE5S,08/10/2018 8:20 AM,144.5,,,,TRUE,NaN,v3,,,,,
KHT-XE5S,08/10/2018 8:20 AM,144.5,,,,TRUE,NaN,v3,,,,,
KHT-XE4S,08/10/2018 8:28 AM,136.5,,,,TRUE,NaN,v3,,mud muck near bottom,,,
KHT-XE4S,08/10/2018 8:28 AM,136.2,,,,TRUE,NaN,v3,,,,,
KHT-XE4S,08/10/2018 8:28 AM,136,,,,TRUE,NaN,v3,,,,,
KHT-XE4S,08/10/2018 8:28 AM,136,,,,TRUE,NaN,v3,,,,,
KER-XE3S,08/10/2018 8:30 AM,-9,,,,TRUE,NaN,nm,,,,,
KFR-XE2S,08/10/2018 8:32 AM,64,,,,TRUE,NaN,v3,,,,,
KFR-XE2S,08/10/2018 8:32 AM,64,,,,TRUE,NaN,v3,,,,,
KFR-XE2S,08/10/2018 8:32 AM,64.3,,,,TRUE,NaN,v3,,,,,
KFR-XE1S,08/10/2018 8:34 AM,120,,,,TRUE,NaN,v3,,,,,
KFR-XE1S,08/10/2018 8:34 AM,120.3,,,,TRUE,NaN,v3,,,,,
KFR-XE1S,08/10/2018 8:34 AM,121,,,,TRUE,NaN,v3,,,,,
KWR-XE1N,08/10/2018 8:37 AM,132,,,,TRUE,NaN,v3,,,,,
KWR-XE1N,08/10/2018 8:37 AM,132,,,,TRUE,NaN,v3,,,,,
KWR-XE1N,08/10/2018 8:37 AM,131.8,,,,TRUE,NaN,v3,,,,,
KHR-XE2N,08/10/2018 8:38 AM,109,,,,TRUE,NaN,v3,,,,,
KHR-XE2N,08/10/2018 8:38 AM,109.5,,,,TRUE,NaN,v3,,,,,
KHR-XE2N,08/10/2018 8:38 AM,109.3,,,,TRUE,NaN,v3,,,,,
KEF-1,08/10/2018 8:50 AM,52,,,,TRUE,NaN,v3,,,,,
KEF-1,08/10/2018 8:50 AM,52.5,,,,TRUE,NaN,v3,,,,,
KEF-1,08/10/2018 8:50 AM,52,,,,TRUE,NaN,v3,,,,,
KHF-1,08/10/2018 8:52 AM,,,,,FALSE,NaN,nw,,,,,
KWF-1,08/10/2018 8:56 AM,146.5,,,,TRUE,NaN,v3,,near bottom,"willow;  very few yellow leaves, leaf stem is more/less green",,
KWF-1,08/10/2018 8:56 AM,146.5,,,,TRUE,NaN,v3,,,,,
KWF-1,08/10/2018 8:56 AM,146.5,,,,TRUE,NaN,v3,,,,,
KHF-XD4S,08/10/2018 8:59 AM,,,,,FALSE,NaN,nw,,,,,
KWR-1,08/10/2018 8:59 AM,102,,,,TRUE,NaN,v3,,,,,
KWR-1,08/10/2018 8:59 AM,102.2,,,,TRUE,NaN,v3,,,,,
KWR-1,08/10/2018 8:59 AM,102.5,,,,TRUE,NaN,v3,,,,,
EHR-1,08/24/2018 7:53 AM,117.9,,,,TRUE,TRUE,v3,,trampled grass,,,
EHR-1,08/24/2018 7:53 AM,117.9,,,,TRUE,NaN,v3,,,,,
EHR-1,08/24/2018 7:53 AM,117.8,,,,TRUE,NaN,v3,,,,,
EER-1,08/24/2018 8:00 AM,116.4,,,,TRUE,NaN,v3,,,,,
EER-1,08/24/2018 8:00 AM,116.5,,,,TRUE,NaN,v3,,,,,
EER-1,08/24/2018 8:00 AM,116.7,,,,TRUE,TRUE,v3,,,,,
EWR-1,08/24/2018 8:04 AM,110.5,,,,TRUE,NaN,v3,,,,,
EWR-1,08/24/2018 8:04 AM,110.5,,,,TRUE,NaN,v3,,,,,
EWR-1,08/24/2018 8:04 AM,110.5,,,,TRUE,TRUE,v3,,,,,
EFF-XA2N,08/24/2018 8:13 AM,74,,,,TRUE,NaN,v3,,pine roots pushing well crooked,pine,,
EFF-XA2N,08/24/2018 8:13 AM,73.6,,,,TRUE,NaN,v3,,,,,
EFF-XA2N,08/24/2018 8:13 AM,73.3,,,,TRUE,NaN,v3,,,,,
EFF-XA2S,08/24/2018 8:18 AM,,,,,FALSE,NaN,nw,,,,,
EEF-XA3S,08/24/2018 8:19 AM,,,,,FALSE,NaN,nw,,,,,
EHT-XA5S,08/24/2018 8:25 AM,,,,,FALSE,NaN,nw,,,,,
EWT-1,08/24/2018 8:27 AM,,,,,FALSE,NaN,nw,,mud at bottom,,,
EHT-XB5S,08/24/2018 8:35 AM,,,,,FALSE,NaN,nw,,,,,
EEF-1,08/24/2018 8:39 AM,58.5,,,,TRUE,NaN,v3,,,,,
EEF-1,08/24/2018 8:39 AM,58,,,,TRUE,NaN,v3,,,,,
EEF-1,08/24/2018 8:39 AM,58.1,,,,TRUE,TRUE,v3,,,,,
EET-1,08/24/2018 8:45 AM,,,,,FALSE,NaN,nw,,,,,
EFR-XB1S,08/24/2018 8:51 AM,133.2,,,,TRUE,NaN,v3,,,,,
EFR-XB1S,08/24/2018 8:51 AM,133.4,,,,TRUE,NaN,v3,,,,,
EFR-XB1S,08/24/2018 8:51 AM,133.6,,,,TRUE,NaN,v3,,,,,
KHT-XD6N,08/25/2018 6:38 AM,,,,,FALSE,NaN,nw,dry,,,,
KER-1,08/25/2018 6:43 AM,,,,,FALSE,NaN,nw,,mud at bottom,,,
KHR-XD2N,08/25/2018 6:48 AM,130.5,,,,TRUE,NaN,v3,,,,,
KHR-XD2N,08/25/2018 6:48 AM,130.4,,,,TRUE,NaN,v3,,,,,
KHR-XD2N,08/25/2018 6:48 AM,130.5,,,,TRUE,NaN,v3,,,,,
KHT-XE5S,08/25/2018 6:58 AM,146.5,,,,TRUE,NaN,v3,,,,,
KHT-XE5S,08/25/2018 6:58 AM,146.5,,,,TRUE,NaN,v3,,,,,
KHT-XE5S,08/25/2018 6:58 AM,146.7,,,,TRUE,NaN,v3,,,,,
KHT-XE4S,08/25/2018 7:01 AM,141.2,,,,TRUE,NaN,v3,,mud muck at bottom,,,
KHT-XE4S,08/25/2018 7:01 AM,141.4,,,,TRUE,NaN,v3,,,,,
KHT-XE4S,08/25/2018 7:01 AM,141,,,,TRUE,NaN,v3,,,,,
KER-XE3S,08/25/2018 7:04 AM,-7.5,,,,TRUE,NaN,nm,,,,,
KFR-XE2S,08/25/2018 7:06 AM,65.9,,,,TRUE,NaN,v3,,,,,
KFR-XE2S,08/25/2018 7:06 AM,66.2,,,,TRUE,NaN,v3,,,,,
KFR-XE2S,08/25/2018 7:06 AM,65.9,,,,TRUE,NaN,v3,,,,,
KFR-XE1S,08/25/2018 7:08 AM,121.5,,,,TRUE,NaN,v3,,streamflow depth is 10 cm,,,
KFR-XE1S,08/25/2018 7:08 AM,121.5,,,,TRUE,NaN,v3,,,,,
KFR-XE1S,08/25/2018 7:08 AM,121.5,,,,TRUE,NaN,v3,,,,,
KHR-XE2N,08/25/2018 7:13 AM,110,,,,TRUE,NaN,v3,,,,,
KHR-XE2N,08/25/2018 7:13 AM,110.3,,,,TRUE,NaN,v3,,,,,
KHR-XE2N,08/25/2018 7:13 AM,110,,,,TRUE,NaN,v3,,,,,
KWR-XE1N,08/25/2018 7:15 AM,133.8,,,,TRUE,NaN,v3,,,,,
KWR-XE1N,08/25/2018 7:15 AM,133.5,,,,TRUE,NaN,v3,,,,,
KWR-XE1N,08/25/2018 7:15 AM,133.8,,,,TRUE,NaN,v3,,,,,
KWR-1,08/25/2018 8:20 AM,103.8,,,,TRUE,TRUE,v3,,,,,
KWR-1,08/25/2018 8:20 AM,103.9,,,,TRUE,TRUE,v3,,,,,
KWR-1,08/25/2018 8:20 AM,104.2,,,,TRUE,TRUE,v3,,,,,
KWF-1,08/25/2018 8:25 AM,149.4,,,,TRUE,NaN,v3,,,,,
KWF-1,08/25/2018 8:25 AM,148.7,,,,TRUE,NaN,v3,,,,,
KWF-1,08/25/2018 8:25 AM,149.7,,,,TRUE,TRUE,v3,,,,,
KHF-1,08/25/2018 8:30 AM,,,,,FALSE,NaN,nw,dry,,,,
KEF-1,08/25/2018 8:33 AM,52.3,,,,TRUE,NaN,v3,standing water,,,,
KEF-1,08/25/2018 8:33 AM,52.5,,,,TRUE,NaN,v3,,,,,
KEF-1,08/25/2018 8:33 AM,52.4,,,,TRUE,TRUE,v3,,,,,
EHR-1,09/16/2018 7:21 AM,109.9,,,,TRUE,TRUE,v3,,stabilized with fencepost,,,
EHR-1,09/16/2018 7:21 AM,109.8,,,,TRUE,TRUE,v3,,,,,
EHR-1,09/16/2018 7:21 AM,109.7,,,,TRUE,TRUE,v3,,,,,
EER-1,09/16/2018 7:25 AM,111.4,,,,TRUE,TRUE,v3,,,,,
EER-1,09/16/2018 7:25 AM,111.2,,,,TRUE,TRUE,v3,,,,,
EER-1,09/16/2018 7:25 AM,111.4,,,,TRUE,TRUE,v3,,,,,
EWR-1,09/16/2018 7:30 AM,109.4,,,,TRUE,TRUE,v3,,,,,
EWR-1,09/16/2018 7:30 AM,109.4,,,,TRUE,TRUE,v3,,,,,
EWR-1,09/16/2018 7:30 AM,109.5,,,,TRUE,TRUE,v3,,,,,
EFF-XA2N,09/16/2018 7:39 AM,71.5,,,,TRUE,NaN,v3,,dot,,,
EFF-XA2N,09/16/2018 7:39 AM,71.5,,,,TRUE,NaN,v3,,,,,
EFF-XA2N,09/16/2018 7:39 AM,71.7,,,,TRUE,NaN,v3,,,,,
EFF-XA2S,09/16/2018 7:42 AM,,,,,FALSE,NaN,nw,,dot,,,
EEF-XA3S,09/16/2018 7:44 AM,,,,,FALSE,NaN,nw,,,,,
EHT-XA5S,09/16/2018 7:46 AM,,,,,FALSE,NaN,nw,,,,,
EWT-1,09/16/2018 7:48 AM,,,,,FALSE,NaN,nw,,dot,,,
EEF-1,09/16/2018 7:57 AM,58.9,,,,TRUE,TRUE,v3,,,,,
EEF-1,09/16/2018 7:57 AM,58.7,,,,TRUE,TRUE,v3,,,,,
EEF-1,09/16/2018 7:57 AM,58.5,,,,TRUE,TRUE,v3,,,,,
EET-1,09/16/2018 8:02 AM,,,,,FALSE,NaN,nw,,dot,,,
EHT-XB5S,09/16/2018 8:04 AM,,,,,FALSE,NaN,nw,,,,,
EFR-XB1S,09/16/2018 8:07 AM,134.5,,,,TRUE,NaN,v3,,dot,,,
EFR-XB1S,09/16/2018 8:07 AM,134.4,,,,TRUE,NaN,v3,,,,,
EFR-XB1S,09/16/2018 8:07 AM,134.7,,,,TRUE,NaN,v3,,,,,
KWR-XE1N,09/16/2018 8:45 AM,134.5,,,,TRUE,NaN,v3,,stabilized with fence post,,,
KWR-XE1N,09/16/2018 8:45 AM,134.6,,,,TRUE,NaN,v3,,,,,
KWR-XE1N,09/16/2018 8:45 AM,134.7,,,,TRUE,NaN,v3,,,,,
KHR-XE2N,09/16/2018 8:47 AM,109.1,,,,TRUE,NaN,v3,,,,,
KHR-XE2N,09/16/2018 8:47 AM,109.5,,,,TRUE,NaN,v3,,,,,
KHR-XE2N,09/16/2018 8:47 AM,109.5,,,,TRUE,NaN,v3,,,,,
KFR-XE1S,09/16/2018 8:53 AM,121.3,,,,TRUE,NaN,v3,,stabilized with fence post,,,
KFR-XE1S,09/16/2018 8:53 AM,121.5,,,,TRUE,NaN,v3,,,,,
KFR-XE1S,09/16/2018 8:53 AM,121.5,,,,TRUE,NaN,v3,,,,,
KFR-XE2S,09/16/2018 8:54 AM,66.9,,,,TRUE,NaN,v3,,,,,
KFR-XE2S,09/16/2018 8:54 AM,67.3,,,,TRUE,NaN,v3,,,,,
KFR-XE2S,09/16/2018 8:54 AM,67.2,,,,TRUE,NaN,v3,,,,,
KHT-XE5S,09/16/2018 9:02 AM,141.4,,,,TRUE,NaN,v3,,just up from bottom,,,
KHT-XE5S,09/16/2018 9:02 AM,141.7,,,,TRUE,NaN,v3,,,,,
KHT-XE5S,09/16/2018 9:02 AM,141.8,,,,TRUE,NaN,v3,,,,,
KER-XE3S,09/16/2018 9:03 AM,-5,,,,TRUE,NaN,nm,,,,,
KER-XE3S,09/16/2018 9:03 AM,-7,,,,TRUE,NaN,nm,,,,,
KER-XE3S,09/16/2018 9:03 AM,-7,,,,TRUE,NaN,nm,,,,,
KHT-XE4S,09/16/2018 9:03 AM,138.5,,,,TRUE,NaN,v3,,2 cm of mud at bottom,,,
KHT-XE6S,09/16/2018 9:05 AM,,,,,FALSE,NaN,nw,,,,,
KHR-XD2N,09/16/2018 9:15 AM,126.9,,,,TRUE,NaN,v3,,,,,
KHR-XD2N,09/16/2018 9:15 AM,127.2,,,,TRUE,NaN,v3,,,,,
KHR-XD2N,09/16/2018 9:15 AM,127.4,,,,TRUE,NaN,v3,,,,,
KWR-1,09/16/2018 1:55 PM,105.4,,,,TRUE,TRUE,v3,,stabilized with fenceposts,,,
KWR-1,09/16/2018 1:55 PM,105.7,,,,TRUE,TRUE,v3,,,,,
KWR-1,09/16/2018 1:55 PM,106.3,,,,TRUE,TRUE,v3,,,,,
KWF-1,09/16/2018 2:00 PM,145.2,,,,TRUE,NaN,v3,,well depth is 150.2,,,
KWF-1,09/16/2018 2:00 PM,145.2,,,,TRUE,NaN,v3,,,,,
KWF-1,09/16/2018 2:00 PM,145.3,,,,TRUE,NaN,v3,,,,,
KHF-1,09/16/2018 2:06 PM,141.5,,,,TRUE,NaN,v3,,"dot, well depth is 148.7",,,
KHF-1,09/16/2018 2:06 PM,142,,,,TRUE,NaN,v3,,,,,
KHF-1,09/16/2018 2:06 PM,142,,,,TRUE,NaN,v3,,,,,
KEF-1,09/16/2018 2:08 PM,56.8,,,,TRUE,TRUE,v3,,,,,
KEF-1,09/16/2018 2:08 PM,56.7,,,,TRUE,TRUE,v3,,,,,
KEF-1,09/16/2018 2:08 PM,56.8,,,,TRUE,TRUE,v3,,,,,
KHT-XD6N,09/16/2018 2:30 PM,,,,,FALSE,NaN,nw,,,,,
KWT-1,09/16/2018 2:32 PM,,,,,FALSE,NaN,nw,,"dot, barometer in well",,,
KER-1,09/16/2018 2:40 PM,,,,,FALSE,NaN,nw,,"dot, stabilized with fenceposts",,,
EHR-1,09/29/2018 8:16 AM,109,,,,TRUE,NaN,v3,,,,,
EHR-1,09/29/2018 8:16 AM,109.1,,,,TRUE,NaN,v3,,,,,
